"m","n","lambda","k_min_mean","k_min_sd","k_min_se","k_ave_mean","k_ave_sd","k_ave_se","k_m2_mean","k_m2_sd","k_m2_se","A_mean","A_sd","A_se","B_mean","B_sd","B_se","phi_lambda_mean","phi_lambda_sd","phi_lambda_se","elapsed_sec_mean","elapsed_sec_sd","elapsed_sec_se","n_iter_mean","n_iter_sd","n_iter_se","n_runs"
10,30,0.6,12.6,0.502624689950035,0.112390297389803,23.2758620689655,0,0,579.635402298851,1.99956499291862,0.447116324959492,0.552380952380952,0.0239345090452397,0.00535191892332396,0.94742459159113,0.00445440042976188,0.000996034215995183,0.710398408065024,0.0140677360537565,0.00314564141057242,0.128599999999999,0.0207374565765223,0.00463703625855539,6000,0,0,20
10,30,0.7,12.3,0.470162345981627,0.105131496607569,23.2758620689655,0,0,578.991724137931,0.959081596608314,0.214457164598522,0.538095238095238,0.0223886831419822,0.00500626174321758,0.948858503610386,0.00213653144120766,0.000477742953860592,0.661324217749782,0.0155793826345374,0.00348365586183054,0.13645,0.0294662608132729,0.00658885622212164,6000,0,0,20
10,30,0.8,12.4,0.502624689950035,0.112390297389803,23.2758620689655,0,0,579.656551724138,1.32255198429908,0.295731614066997,0.542857142857143,0.0239345090452397,0.00535191892332396,0.947377477339069,0.00294622887883495,0.000658796805034794,0.623761209753528,0.0188014214295782,0.00420412563901581,0.128800000000001,0.0194032010381371,0.00433868765023691,6000,0,0,20
10,30,0.9,12.6,0.502624689950035,0.112390297389803,23.2758620689655,0,0,579.888275862069,1.49234862142486,0.333699296363409,0.552380952380952,0.0239345090452397,0.00535191892332396,0.946861269012137,0.00332448225697656,0.000743376831659151,0.591828984044071,0.0214113585293247,0.004787725316219,0.1318,0.0211052500328092,0.0047192773755491,6000,0,0,20
10,30,1,12.5,0.512989176042577,0.114707866935281,23.2758620689655,0,0,581.488275862069,1.58027039947811,0.35335920360638,0.547619047619048,0.0244280560020274,0.00546227937787051,0.943296973421416,0.00352034426062876,0.000787172907096714,0.547619047619048,0.0244280560020274,0.00546227937787051,0.129999999999999,0.0218343042505427,0.0048822988545626,6000,0,0,20
10,40,0,9.55,1.09904264559757,0.245753406572738,23.0769230769231,0,0,567.595897435897,0.546260847513723,0.122147638848733,0.407142857142857,0.0523353640760747,0.0117025431701304,0.963282548476454,0.00122946520389169,0.000274916777187245,0.963282548476454,0.00122946520389169,0.000274916777187245,0.179849999999999,0.0245855648704688,0.00549749943155991,6000,0,0,20
10,40,0.1,10.95,0.68633274115326,0.153468666440246,23.0769230769231,0,0,568.758974358974,1.03409739251758,0.231231206502459,0.473809523809524,0.0326825114834886,0.00730803173524979,0.960664819944598,0.0023274352670929,0.00052043034704501,0.911979290331091,0.00323677198141554,0.000723764217811184,0.1873,0.0376802335449229,0.00842555636145156,6000,0,0,20
10,40,0.2,11.2,0.410391340834062,0.0917662935482247,23.0769230769231,0,0,569.698461538462,1.17284947980564,0.262257116422067,0.485714285714286,0.019542444801622,0.00436982350229642,0.958550323176362,0.00263972355219412,0.000590260130451327,0.863983115683947,0.0032695867564465,0.000731101824574741,0.1848,0.0240013157534065,0.00536685735740534,6000,0,0,20
10,40,0.3,11.2,0.410391340834062,0.0917662935482247,23.0769230769231,0,0,569.404102564103,1.07169426591986,0.239638122969355,0.485714285714286,0.019542444801622,0.00436982350229642,0.959212834718375,0.00241205426886396,0.000539351731059837,0.817163270017148,0.00596529256175254,0.00133387996737525,0.181500000000001,0.0233722732718646,0.00522619918245906,6000,0,0,20
10,40,0.4,11.1,0.307793505625546,0.0688247201611685,23.0769230769231,0,0,569.513846153846,1.1234270062391,0.251205915370971,0.480952380952381,0.0146568336012165,0.00327736762672231,0.958965835641736,0.00252848876057968,0.000565387274900035,0.767760453765994,0.00511408272492231,0.00114354366154837,0.1815,0.0261604361785625,0.00584965136163107,6000,0,0,20
10,40,0.5,11.25,0.444261658319319,0.0993399267798783,23.0769230769231,0,0,569.422564102564,1.35365843380201,0.302687227629719,0.488095238095238,0.0211553170628247,0.00473047270380373,0.959171283471837,0.00304666891264303,0.000681255879360518,0.723633260783538,0.0100514177921172,0.00224756534534249,0.186150000000001,0.0337752244918342,0.00755236979190571,6000,0,0,20
10,40,0.6,11.35,0.489360484929593,0.109424330980483,23.0769230769231,0,0,569.367692307692,1.107808635867,0.247713541585993,0.492857142857143,0.0233028802347425,0.00521068242764206,0.959294783010157,0.00249333661119651,0.000557527015342436,0.679432198918348,0.0138482833297043,0.0030965702896896,0.18105,0.0260110806347887,0.0058162544467616,6000,0,0,20
10,40,0.7,11.2,0.410391340834062,0.0917662935482247,23.0769230769231,0,0,569.221025641026,1.11866151179814,0.250140318419332,0.485714285714286,0.019542444801622,0.00436982350229642,0.959624884579871,0.00251776309788362,0.000562988943810822,0.627887465373961,0.0137255329877845,0.0030691224788102,0.18685,0.042352250918869,0.00947025120547189,6000,0,0,20
10,40,0.8,11.25,0.444261658319319,0.0993399267798783,23.0769230769231,0,0,569.593846153846,1.33834995217405,0.299264147074476,0.488095238095238,0.0211553170628247,0.00473047270380373,0.958785780240074,0.00301221422753854,0.000673551577556819,0.582233346524205,0.0166048855263349,0.00371296527954872,0.194000000000001,0.0464146075010198,0.0103786217521252,6000,0,0,20
10,40,0.9,11.05,0.223606797749979,0.05,23.0769230769231,0,0,568.88,0.942307407713379,0.210706341934872,0.478571428571429,0.010647942749999,0.00238095238095238,0.96039242843952,0.00212084423481197,0.000474235187872809,0.526753528558238,0.00956853188809872,0.00213958877466632,0.185400000000001,0.0326809134704518,0.00730767440867188,6000,0,0,20
10,40,1,11.3,0.470162345981627,0.105131496607569,23.0769230769231,0,0,570.981025641026,1.83888289289498,0.411186715117463,0.49047619047619,0.0223886831419823,0.00500626174321759,0.955663665743306,0.00413875997362097,0.000925454864357172,0.49047619047619,0.0223886831419823,0.00500626174321759,0.18335,0.0275170282208181,0.00615299456405293,6000,0,0,20
10,50,0,8,1.07605517369794,0.240613251592894,22.9591836734694,0,0,561.431673469388,0.639350467213353,0.142963110613531,0.333333333333333,0.0512407225570448,0.0114577738853759,0.970646455310103,0.00144783126413969,0.000323744912656579,0.970646455310103,0.00144783126413969,0.000323744912656579,0.19145,0.220280078894791,0.0492561230497769,6000,0,0,20
10,50,0.1,10.2,0.410391340834062,0.0917662935482247,22.9591836734694,0,0,562.531755102041,0.849271634476024,0.189902910605074,0.438095238095238,0.019542444801622,0.00436982350229641,0.968155282373602,0.00192320501383332,0.000430041714559972,0.915149277945766,0.0021805574701288,0.000487587473205296,0.2402,0.0356497582482398,0.00797152828244981,6000,0,0,20
10,50,0.2,10.1,0.307793505625546,0.0688247201611685,22.9591836734694,0,0,562.871020408163,1.2787341117529,0.28593363990273,0.433333333333333,0.0146568336012165,0.00327736762672231,0.967387004344209,0.00289573765948295,0.000647506625161002,0.860576270142034,0.00340227894733313,0.00076077270046533,0.242799999999999,0.0345902328775958,0.00773461120718524,6000,0,0,20
10,50,0.3,10.35,0.489360484929593,0.109424330980483,22.9591836734694,0,0,563.02906122449,0.827609348694901,0.185059076249612,0.445238095238095,0.0233028802347425,0.00521068242764205,0.96702911544505,0.0018741500178413,0.000419072683992558,0.810491809382964,0.0065153738421157,0.00145688188097947,0.243750000000001,0.0432737613462553,0.00967630720123297,6000,0,0,20
10,50,0.4,10.2,0.410391340834062,0.0917662935482247,22.9591836734694,0,0,563.009469387755,0.655863718274669,0.146655585803793,0.438095238095238,0.019542444801622,0.00436982350229641,0.967073481837508,0.00148522609277469,0.000332106650540062,0.7554821843406,0.00738927494334157,0.00165229210777477,0.24065,0.0341548717338828,0.0076372614959748,6000,0,0,20
10,50,0.5,10.5,0.512989176042577,0.114707866935281,22.9591836734694,0,0,563.109387755102,1.39502064713456,0.311936099700863,0.452380952380952,0.0244280560020275,0.00546227937787052,0.966847213235974,0.00315907254411654,0.000706390095449779,0.709614082808463,0.0115821342101643,0.00258984394184532,0.2428,0.0370029870771467,0.00827411944750463,6000,0,0,20
10,50,0.6,10.3,0.470162345981627,0.105131496607569,22.9591836734694,0,0,562.606204081633,0.798944585383758,0.178649440317347,0.442857142857143,0.0223886831419822,0.00500626174321759,0.967986690082263,0.0018092376690916,0.000404557841554208,0.652908961747191,0.0135526293505971,0.00303046005017939,0.241650000000001,0.0373803705875586,0.00835850496579148,6000,0,0,20
10,50,0.7,10.4,0.502624689950035,0.112390297389803,22.9591836734694,0,0,562.708734693878,0.910768807485601,0.203654096532422,0.447619047619048,0.0239345090452397,0.00535191892332396,0.967754505961734,0.00206246749083993,0.000461181751090151,0.603659685121854,0.0165793972256685,0.00370726592225662,0.247100000000002,0.0428730070888693,0.00958669582505421,6000,0,0,20
10,50,0.8,10.25,0.444261658319319,0.0993399267798783,22.9591836734694,0,0,563.29387755102,1.16516440228442,0.260538680847088,0.44047619047619,0.0211553170628247,0.00473047270380373,0.966429429706997,0.00263855512117279,0.000589998861332255,0.545666838322352,0.0169034720832638,0.00377973126339479,0.245950000000001,0.0400519071101233,0.00895587869267429,6000,0,0,20
10,50,0.9,10.4,0.502624689950035,0.112390297389803,22.9591836734694,0,0,562.695346938776,1.56564089032065,0.350087945911027,0.447619047619048,0.0239345090452397,0.00535191892332396,0.96778482299658,0.00354544799083612,0.000792786271819962,0.499635625156801,0.0213173086630022,0.00476669512678181,0.2437,0.0364837382664481,0.00815801188370884,6000,0,0,20
10,50,1,10.3,0.470162345981627,0.105131496607569,22.9591836734694,0,0,564.908244897959,1.44083543285074,0.322180597224458,0.442857142857143,0.0223886831419822,0.00500626174321759,0.962773638968481,0.00326282171225095,0.000729589114705538,0.442857142857143,0.0223886831419822,0.00500626174321759,0.239900000000001,0.0349449190644513,0.00781392144963415,6000,0,0,20
20,20,0,68.45,2.99956137144294,0.67072231292289,100,0,0,10553.2210526316,7.82013282042295,1.74863485795429,0.717553191489362,0.0319102273557759,0.00713534375449883,0.911451249796922,0.000862107617077281,0.000192773123570516,0.911451249796922,0.000862107617077281,0.000192773123570516,0.1582,0.0207734648555611,0.00464508795452374,6000,0,0,20
20,20,0.1,72.6,1.63514042532326,0.365628514378072,100,0,0,10556.7473684211,11.2938283319005,2.52537678763425,0.761702127659574,0.0173951109076942,0.00388966504657523,0.911062501450554,0.00124505499516157,0.000278402760490694,0.896126464071456,0.00229131892296741,0.000512354486988673,0.15515,0.0200899948914083,0.00449225942448126,6000,0,0,20
20,20,0.2,73.85,1.53125335660212,0.342398659613707,100,0,0,10561.4694736842,14.1161203511719,3.15646046837887,0.775,0.0162899293255545,0.00364253893206071,0.910541926799267,0.0015561903049195,0.000347974730772612,0.883433541439413,0.0034804424487644,0.000778250590721302,0.154150000000001,0.020178871180154,0.00451213276680358,6000,0,0,20
20,20,0.3,73.5,1.27733274731701,0.28562028528874,100,0,0,10561.4042105263,15.5139530667714,3.46902536570422,0.771276595744681,0.0135886462480533,0.00303851367328446,0.910549121544782,0.00171029027472705,0.000382432531554648,0.868767363804751,0.00422466442671507,0.000944663684026008,0.155899999999998,0.0205986713930253,0.00460600294809848,6000,0,0,20
20,20,0.4,73.8,1.10501250290617,0.247088307248537,100,0,0,10572.7852631579,16.6134872672093,3.71488868728073,0.774468085106383,0.0117554521585762,0.00262859901328231,0.909294450762411,0.00183150519923049,0.000409537012662368,0.8553639045,0.00535202819790323,0.00119674988680073,0.156099999999999,0.0216111569626252,0.00483240160408479,6000,0,0,20
20,20,0.5,73.65,1.42441123571146,0.31850803509653,100,0,0,10566.6978947368,19.3168218794646,4.31937268317381,0.772872340425532,0.015153311018207,0.00338838335209075,0.909965534848098,0.00212952639839062,0.000476176578668172,0.841418937636815,0.00798381159187113,0.00178523454389747,0.1624,0.0335063230482029,0.00749224160118495,6000,0,0,20
20,20,0.6,73.55,1.356271980176,0.303271634365178,100,0,0,10564.5589473684,15.910051106114,3.55759557987667,0.771808510638298,0.0144284253210213,0.00322629398260828,0.910201336830134,0.00175395694186279,0.000392196695161284,0.827165641115032,0.00883196484235127,0.00197488737623857,0.1724,0.0398621308221741,0.00891344342463708,6000,0,0,20
20,20,0.7,73.4,1.23117402250218,0.275298880644674,100,0,0,10568.2168421053,17.4062686430512,3.89215999204854,0.770212765957447,0.0130975959840658,0.00292871149621994,0.909798082948453,0.00191890305787111,0.000429079767963201,0.812088361054749,0.00929881737617509,0.00207927877634837,0.161849999999999,0.031160492868205,0.00696769802657039,6000,0,0,20
20,20,0.8,73.5,1.10023920844036,0.246020966158321,100,0,0,10569.0831578947,11.533340502231,2.57893333706401,0.771276595744681,0.0117046724302166,0.0026172443208332,0.909702578503957,0.00127145931221942,0.000284306945274774,0.798961792296536,0.00940967769584009,0.0021040678974262,0.157300000000002,0.0251335380884218,0.00562002996807913,6000,0,0,20
20,20,0.9,73.55,0.944513241388333,0.211199581339298,100,0,0,10567.9789473684,17.0408194101688,3.81044305934354,0.771808510638298,0.0100480132062589,0.00224680405680104,0.909824308956298,0.00187861517855274,0.000420071124280683,0.785610090470098,0.00909582305754462,0.00203388786679798,0.16885,0.0420091155521465,0.00939352380492431,6000,0,0,20
20,20,1,73.7,0.801314709186032,0.179179416111044,100,0,0,10574.9715789474,15.3895824787452,3.4412152567814,0.773404255319149,0.00852462456580885,0.00190616400118132,0.909053426787662,0.00169657940385825,0.000379366687625311,0.773404255319149,0.00852462456580885,0.00190616400118132,0.159699999999999,0.023835179661031,0.00532970819779858,6000,0,0,20
20,40,0,55.5,4.12310562561766,0.921954445729289,97.4358974358974,0,0,9885.15128205128,4.19087624701271,0.937108417360963,0.579787234042553,0.0438628258044432,0.00980802601839669,0.956374920858044,0.000474689599827769,0.000106143821342706,0.956374920858044,0.000474689599827769,0.000106143821342706,0.359750000000001,0.0480393205175674,0.0107419186270181,6000,0,0,20
20,40,0.1,63.35,1.38696943388321,0.310135793687726,97.4358974358974,0,0,9898.96102564103,11.1577190787971,2.49494183340366,0.663297872340425,0.014754993977481,0.00329931695412475,0.954810727292793,0.00126380567984561,0.000282595541048512,0.925659441797557,0.00151414110171332,0.000338572243095742,0.358750000000001,0.0472695239529319,0.010569786882281,6000,0,0,20
20,40,0.2,63.65,0.875093979915421,0.195676962579172,97.4358974358974,0,0,9898.96923076923,12.7159362388407,2.84336978276007,0.666489361702128,0.00930951042463216,0.00208166981467204,0.954809797919365,0.00144030086523153,0.000322061064270946,0.897145710675918,0.00223070610912822,0.000498801049783477,0.368,0.0593269265218272,0.0132659040598941,6000,0,0,20
20,40,0.3,63.8,0.833508753466491,0.186378223259219,97.4358974358974,0,0,9900.56256410256,14.8584969259095,3.32246091698053,0.668085106382979,0.0088671143985797,0.00198274705594914,0.954629325216805,0.00168298311476737,0.000376326464960416,0.868666059566657,0.00271979448136438,0.000608164534515954,0.36175,0.0614207876691178,0.0137341056459728,6000,0,0,20
20,40,0.4,63.45,0.998683343734455,0.223312384458703,97.4358974358974,0,0,9909.72102564103,12.7620731664409,2.85368631339878,0.66436170212766,0.0106242908907921,0.00237566366445429,0.953591970213582,0.00144552667444395,0.000323229590734589,0.837899862979213,0.00457097363951048,0.0010221007781305,0.317299999999999,0.195350723733384,0.0436817497721628,6000,0,0,20
20,40,0.5,64.05,0.887041208323017,0.198348444065382,97.4358974358974,0,0,9901.14205128205,14.7980424568837,3.30894288675199,0.670744680851064,0.00943660859918105,0.00211008983048279,0.954563688218449,0.00167613559505592,0.000374795313005211,0.812654184534757,0.00490977918971614,0.00109786000227191,0.367950000000002,0.0533996599634383,0.0119405269653622,6000,0,0,20
20,40,0.6,63.5,0.888523316638639,0.198679853559757,97.4358974358974,0,0,9907.81307692308,11.9782891220329,2.67842687310118,0.664893617021277,0.00945237570892171,0.00211361546340167,0.953808078578523,0.00135674950411911,0.000303378411964945,0.780459401644175,0.00579321448330838,0.00129540213929139,0.366100000000001,0.0470396249537507,0.0105183799032682,6000,0,0,20
20,40,0.7,63.85,0.875093979915421,0.195676962579172,97.4358974358974,0,0,9904.30820512821,17.6805921742212,3.95350059840093,0.668617021276596,0.00930951042463215,0.00208166981467204,0.9542050662469,0.00200263446812141,0.00044780268048036,0.754293434767687,0.00649867048249854,0.00145314689622381,0.371499999999999,0.0675000974658153,0.0150934806421424,6000,0,0,20
20,40,0.8,63.7,0.923380516876639,0.206474160483506,97.4358974358974,0,0,9901.69128205128,11.9936603436586,2.68186398274642,0.667021276595745,0.00982319698804936,0.00219653362216496,0.954501478284609,0.00135849056222066,0.00030376772439173,0.724517316933518,0.00789838853378668,0.00176613336742519,0.384750000000001,0.0720327958933334,0.0161070228226861,6000,0,0,20
20,40,0.9,64.3,0.864504725870618,0.193309133391652,97.4358974358974,0,0,9901.39615384615,15.3164604491599,3.42486467390085,0.673404255319149,0.00919685878585763,0.00205648014246439,0.954534906685099,0.00173485544617836,0.000387925470879054,0.701517320455744,0.00834158574762736,0.00186523527718382,0.36965,0.0670186737527606,0.0149858310273054,6000,0,0,20
20,40,1,63.8,1.28144655103437,0.286540159764552,97.4358974358974,0,0,9905.36076923077,13.1315805456373,2.93631067520589,0.668085106382979,0.013632410117387,0.00304829957196332,0.954085845061832,0.0014873798095942,0.000332588236261332,0.668085106382979,0.013632410117387,0.00304829957196332,0.36195,0.0521329020263047,0.0116572712795154,6000,0,0,20
20,60,0,51.8,3.88790296608393,0.869361532208672,96.6101694915254,0,0,9674.28870056497,4.87686167017826,1.09049942113818,0.540425531914894,0.0413606698519567,0.00924852693839013,0.970882466117103,0.000557314596776447,0.000124619332324502,0.970882466117103,0.000557314596776447,0.000124619332324502,0.558599999999999,0.237492249181006,0.0531048813298048,6000,0,0,20
20,60,0.1,58.7,1.1742858972248,0.262578309121398,96.6101694915254,0,0,9684.98463276836,7.13220889595685,1.59481039210883,0.613829787234043,0.012492403161966,0.00279338626724892,0.969660163836205,0.000815049594144079,0.000182250629753977,0.934077126175989,0.00152818678162129,0.000341712952602184,0.6098,0.0908246430737481,0.0203090075945056,6000,0,0,20
20,60,0.2,58.75,0.786397515657049,0.175843830234612,96.6101694915254,0,0,9688.85604519774,8.18696522566324,1.83066107740099,0.61436170212766,0.00836593101762815,0.00187067904504905,0.969217749266559,0.000935584302393482,0.000209203009883354,0.898246539838779,0.00198436105973062,0.000443716622146119,0.562749999999999,0.195569579756966,0.0437306874667644,6000,0,0,20
20,60,0.3,58.95,0.944513241388333,0.211199581339298,96.6101694915254,0,0,9695.83073446328,8.45429195459346,1.89043715121005,0.616489361702128,0.0100480132062588,0.00224680405680104,0.968420700590885,0.000966133679886047,0.000216034058357722,0.862841298924258,0.00265793747834264,0.000594332888151852,0.558050000000001,0.2218801181767,0.0496139027098787,6000,0,0,20
20,60,0.4,59.05,1.27630222456166,0.285389853395408,96.6101694915254,0,0,9692.79762711864,13.4401190967905,3.00530199261166,0.617553191489362,0.0135776832400177,0.00303606227016391,0.968767315916698,0.00153590055688036,0.000343437805186426,0.828281666145763,0.00558979404771891,0.00124991594709232,0.615649999999999,0.0881023776487803,0.0197002905402031,6000,0,0,20
20,60,0.5,59,0.858395075278952,0.191942973987479,96.6101694915254,0,0,9686.74248587571,10.6015187076045,2.37057164949393,0.617021276595745,0.00913186250296756,0.00204194653178168,0.969459281124747,0.00121151296127097,0.000270902533702397,0.793240278860246,0.0047766204465618,0.00106808480212276,0.6164,0.091123629150038,0.0203758629135966,6000,0,0,20
20,60,0.6,59.05,0.825577947481897,0.184604841129427,96.6101694915254,0,0,9689.90881355932,9.28233092190164,2.07559229310203,0.617553191489362,0.0087827441221478,0.00196388128861092,0.969097441737945,0.0010607597395101,0.000237193088533955,0.758170891588795,0.00526141144380787,0.00117648736459497,0.621300000000001,0.0828169191968845,0.0185184261011341,6000,0,0,20
20,60,0.7,58.7,0.864504725870618,0.193309133391652,96.6101694915254,0,0,9691.30271186441,9.71311955829059,2.17191956059205,0.613829787234043,0.00919685878585763,0.00205648014246438,0.968938150799554,0.00110998910286341,0.000248201108828659,0.720362296303696,0.00631701788675233,0.00141252814098603,0.627049999999998,0.100718197279129,0.0225212735687368,6000,0,0,20
20,60,0.8,58.95,0.944513241388333,0.211199581339298,96.6101694915254,0,0,9689.60429378531,8.93232690524122,1.99732901573697,0.616489361702128,0.0100480132062588,0.00224680405680104,0.969132241436304,0.00102076222459022,0.000228249372304764,0.687017937648963,0.00800188091935417,0.00178927496835344,0.626499999999999,0.109792867182756,0.0245504314465249,6000,0,0,20
20,60,0.9,59.1,0.911909506128991,0.203909164503269,96.6101694915254,0,0,9695.70406779661,12.0935815005634,2.70420703266936,0.618085106382979,0.00970116495881903,0.00216924643088583,0.96843517571588,0.00138202187254641,0.000309029485340532,0.653120113316269,0.00871688276475274,0.00194915424138834,0.567450000000001,0.256453643087073,0.0573447779020163,6000,0,0,20
20,60,1,59.1,1.0711528467276,0.239517057957532,96.6101694915254,0,0,9697.41480225989,15.8167470574727,3.53673216034286,0.618085106382979,0.0113952430502936,0.00254805380805884,0.968239677595967,0.00180749518948897,0.00040416821127012,0.618085106382979,0.0113952430502936,0.00254805380805884,0.561200000000002,0.256844331310458,0.0574321384445661,6000,0,0,20
20,80,0,48,3.59824518634468,0.804592083637809,96.2025316455696,0,0,9568.8453164557,3.61718387616027,0.808826903421055,0.5,0.0382792041100497,0.00855949025146606,0.978294796428084,0.000415189545514408,9.28392047317459e-05,0.978294796428084,0.000415189545514408,9.28392047317459e-05,0.790250000000001,0.341074906883024,0.0762666677209853,6000,0,0,20
20,80,0.1,55.1,1.02083557106808,0.228265773075805,96.2025316455696,0,0,9579.68151898734,4.85703493073065,1.08606602742047,0.575531914893617,0.010859952883703,0.00242835928804047,0.97705098959983,0.000557502796230077,0.000124661415001666,0.936899082129209,0.00113765223068474,0.000254386772256535,0.843800000000001,0.254398485596289,0.0568852307166303,6000,0,0,20
20,80,0.2,55.75,0.850696309223401,0.190221477563171,96.2025316455696,0,0,9585.86025316456,8.49961229132178,1.90057108657882,0.582446808510638,0.00904996073641913,0.00202363274003372,0.976341778809691,0.000975607070334699,0.000218152372859781,0.89756278474988,0.00201564473843967,0.000450711865364088,0.889899999999999,0.122559502197697,0.0274051378202586,6000,0,0,20
20,80,0.3,55.65,0.875093979915421,0.195676962579172,96.2025316455696,0,0,9584.55303797468,7.07877995940404,1.58286331869906,0.581382978723404,0.00930951042463213,0.00208166981467204,0.976491824286823,0.000812520329284817,0.000181685068938136,0.857959170617797,0.00290746740157511,0.000650129475228662,0.855500000000001,0.208922171356252,0.046716417715944,6000,0,0,20
20,80,0.4,55.65,0.93330200448673,0.208692672556914,96.2025316455696,0,0,9582.95772151899,7.06453106871022,1.57967716987953,0.581382978723404,0.00992874472858222,0.00222013481443525,0.976674938758431,0.000810884805448105,0.000181319354690365,0.81855815474442,0.00413202854602652,0.000923949671388491,0.8661,0.209090486581641,0.0467540541445057,6000,0,0,20
20,80,0.5,55.9,0.85224162622679,0.190567020949807,96.2025316455696,0,0,9582.87544303797,8.67406072492479,1.93957894218929,0.584042553191489,0.0090664002790084,0.00202730873350858,0.9766843828913,0.000995630704283944,0.000222629793526489,0.780363468041394,0.00445717397581773,0.000996654399747144,0.904900000000001,0.134526812040928,0.0300811096519852,6000,0,0,20
20,80,0.6,55.95,0.68633274115326,0.153468666440246,96.2025316455696,0,0,9583.67860759494,7.80225616893606,1.74463751716081,0.584574468085106,0.00730141213992828,0.00163264538766218,0.976592193625065,0.000895562764756751,0.000200253922011375,0.74138155830109,0.00447009063324771,0.000999542652152696,0.90545,0.125632494539472,0.0280922797973131,6000,0,0,20
20,80,0.7,55.85,0.812727700887249,0.1817314386381,96.2025316455696,0,0,9587.83094936709,10.628840568373,2.37668100328896,0.583510638297872,0.00864603937114093,0.00193331317700107,0.976115577298048,0.00122000529583597,0.000272801477439897,0.701292119997925,0.00610234174261184,0.00136452509584146,0.924949999999999,0.139754851153912,0.0312501347365513,6000,0,0,20
20,80,0.8,55.8,0.615587011251092,0.137649440322337,96.2025316455696,0,0,9581.08594936709,5.25418958719136,1.17487250836314,0.582978723404255,0.00654879799203287,0.00146435574810996,0.976889785516478,0.000603089215654758,0.000134854848270107,0.6617609358267,0.00521979868285645,0.00116718246837309,0.934949999999999,0.132305656878703,0.0295844442588543,6000,0,0,20
20,80,0.9,55.8,1.28144655103437,0.286540159764552,96.2025316455696,0,0,9585.84835443038,7.04825824275561,1.57603845537748,0.582978723404255,0.013632410117387,0.00304829957196331,0.976343144576598,0.000809016969185533,0.00018090169380497,0.62231516552149,0.0122831074064269,0.00274658631357017,0.8694,0.285378124046344,0.0638124884658993,6000,0,0,20
20,80,1,55.85,0.988086934168084,0.22094295524792,96.2025316455696,0,0,9589.53018987342,8.6967700850108,1.94465690947708,0.583510638297872,0.0105115631294477,0.00235045697072255,0.975920534160155,0.00099823734226969,0.000223212655499375,0.583510638297872,0.0105115631294477,0.00235045697072255,0.804199999999999,0.346681349216736,0.0775203063379965,6000,0,0,20
20,100,0,47.15,3.88350086228501,0.868377191874833,95.959595959596,0,0,9506.59478787879,3.42578910468077,0.766029731464435,0.490957446808511,0.0413138389604788,0.00923805523271099,0.982675658081346,0.000394259569978417,8.81591199251576e-05,0.982675658081346,0.000394259569978417,8.81591199251576e-05,1.12825,0.376773822283203,0.0842491878767666,6000,0,0,20
20,100,0.1,52.8,0.894427190999916,0.2,95.959595959596,0,0,9517.71636363636,5.00184750706537,1.1184471038886,0.551063829787234,0.00951518288297784,0.00212765957446809,0.981395722994369,0.000575641461565393,0.000128717343872755,0.938362533673655,0.000930948216472347,0.000208166349556436,1.23085,0.186538347969414,0.0417112426470119,6000,0,0,20
20,100,0.2,53.65,0.875093979915421,0.195676962579172,95.959595959596,0,0,9522.9682020202,9.45912840945261,2.11512541314355,0.560106382978723,0.00930951042463214,0.00208166981467204,0.980791311140767,0.00108861105722646,0.000243420832501628,0.896654325508359,0.00199708100288356,0.00044656088790211,1.18485,0.23786733918853,0.0531887540052554,6000,0,0,20
20,100,0.3,53.25,0.910465468000326,0.203586267761489,95.959595959596,0,0,9520.50404040404,6.75774068262459,1.51107675406644,0.555851063829787,0.00968580285106731,0.00216581135916478,0.981074901072739,0.000777719776128939,0.000173903428687023,0.853507749899853,0.00294361741852262,0.000658212864756903,1.1892,0.232752545353258,0.0520450513345987,6000,0,0,20
20,100,0.4,53.55,0.68633274115326,0.153468666440246,95.959595959596,0,0,9519.77301010101,7.04464974701007,1.57523157119912,0.559042553191489,0.00730141213992829,0.00163264538766219,0.981159032256565,0.000810738926138192,0.000181286735085018,0.812312440630534,0.00289522805899801,0.000647392675028432,1.24395,0.172076933528674,0.0384775720729827,6000,0,0,20
20,100,0.5,53.5,1,0.223606797749979,95.959595959596,0,0,9520.81826262626,7.6026300318975,1.69999975591042,0.558510638297872,0.0106382978723404,0.00237879572074446,0.981038738566985,0.000874954515730543,0.00019564577743939,0.769774688432428,0.00536849319091579,0.00120043157116325,1.2548,0.179714276151429,0.0401853338001765,6000,0,0,20
20,100,0.6,53.55,0.604805318829299,0.135238580605575,95.959595959596,0,0,9519.20690909091,7.09872663533354,1.58732353102942,0.559042553191489,0.0064340991364819,0.00143870830431462,0.981224182426054,0.000816962406359736,0.000182678347568218,0.727915204885315,0.00382723773240018,0.000855796373569895,1.2546,0.174202664793201,0.0389529000339207,6000,0,0,20
20,100,0.7,53.4,0.99472291830968,0.222426806411741,95.959595959596,0,0,9521.84545454546,6.30766245839146,1.41043620360868,0.557446808510638,0.0105821587054221,0.00236624262140151,0.980920523396123,0.000725922178051355,0.000162321133649753,0.684488922976284,0.00743007510560127,0.00166141530140534,1.26125,0.189322024464584,0.0423336916340689,6000,0,0,20
